name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
8Rd11-8Rd12	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
8Rd12-8Rd13	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
8Rd13-8Rd14	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
8Rd14-8Rd15	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd1-10Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd2-10Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd3-10Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd4-10Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd5-10Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd6-10Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd7-10Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd8-10Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
10Rd10-10Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd1-12Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd2-12Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd3-12Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd4-12Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd5-12Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd6-12Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd7-12Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd8-12Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd10-12Rd11	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd10-12Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd11-12Rd12	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd12-12Rd13	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd13-12Rd14	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
12Rd14-12Rd15	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd1-14Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd2-14Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd3-14Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd4-14Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd5-14Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd6-14Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd7-14Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd8-14Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd10-14Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd10-14Rd11	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd11-14Rd12	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd12-14Rd13	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd13-14Rd14	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
14Rd14-14Rd15	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd1-16Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd2-16Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd3-16Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd4-16Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd5-16Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd6-16Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd7-16Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd8-16Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
16Rd10-16Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd1-18Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd2-18Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd3-18Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd4-18Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd5-18Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd6-18Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
18Rd7-18Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd1-20Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd2-20Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd3-20Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd4-20Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd5-20Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd6-20Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
20Rd7-20Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd1-22Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd2-22Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd3-22Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd4-22Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd5-22Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd6-22Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd7-22Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd8-22Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd10-22Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd10-22Rd11	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd11-22Rd12	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd12-22Rd13	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd13-22Rd14	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
22Rd14-22Rd15	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd1-26Rd2	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd2-26Rd3	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd3-26Rd4	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd4-26Rd5	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd5-26Rd6	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd6-26Rd7	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd7-26Rd8	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd8-26Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd10-26Rd9	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd10-26Rd11	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd11-26Rd12	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd12-26Rd13	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd13-26Rd14	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
26Rd14-26Rd15	SEEG	V	n/a	n/a	bipolar	Rd	1024	depth	n/a
1Ld1-1Ld2	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld2-1Ld3	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld3-1Ld4	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld4-1Ld5	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld5-1Ld6	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld6-1Ld7	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld7-1Ld8	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld8-1Ld9	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld10-1Ld9	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld10-1Ld11	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
1Ld11-1Ld12	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld1-3Ld2	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld2-3Ld3	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld3-3Ld4	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld4-3Ld5	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld5-3Ld6	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld6-3Ld7	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld7-3Ld8	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld8-3Ld9	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld10-3Ld9	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld10-3Ld11	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
3Ld11-3Ld12	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld1-5Ld2	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld2-5Ld3	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld3-5Ld4	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld4-5Ld5	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld5-5Ld6	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld6-5Ld7	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
5Ld7-5Ld8	SEEG	V	n/a	n/a	bipolar	Ld	1024	depth	n/a
