name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LR3	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR4	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR5	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR6	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR7	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR8	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR9	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LR10	ECOG	V	n/a	n/a	LR	1000	strip	n/a
LO1	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO2	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO3	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO4	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO5	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO7	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO8	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO9	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LO10	ECOG	V	n/a	n/a	LO	1000	strip	n/a
LQ1	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ2	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ3	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ4	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ5	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ6	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ7	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ8	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ9	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ10	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ11	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ12	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ13	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LQ14	ECOG	V	n/a	n/a	LQ	1000	strip	n/a
LY1	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY2	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY3	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY4	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY5	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY6	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY7	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY8	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY9	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY10	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY11	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY12	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY13	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY14	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY15	ECOG	V	n/a	n/a	LY	1000	strip	n/a
LY16	ECOG	V	n/a	n/a	LY	1000	strip	n/a
